CLIENTNUM,Customer_Age,Gender,Marital_Status,Dependent_count,Education_Level,Income_Category,cluster,segment,profile_description,Card_Category,recommended_card,upgrade_flag,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio,Total_Revolving_Bal
717387933,49,F,Divorced,2,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3837,57,0.758,2257
738195708,47,M,Divorced,2,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3608,56,0.073,1225
708560733,42,F,Divorced,3,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4715,85,0.678,2517
768972558,43,M,Married,5,High School,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3980,77,0.0,0
716899233,40,F,Single,4,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Gold,Platinum,True,4542,70,0.123,1965
715567608,45,F,Unknown,1,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3964,76,0.283,1247
713264583,43,M,Married,2,High School,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,4486,71,0.033,1153
716769783,48,F,Married,2,Graduate,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3943,78,0.144,736
716680983,41,F,Married,3,Doctorate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4924,70,0.538,1053
715719033,38,F,Married,3,Post-Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3772,74,0.759,2517
788246958,44,F,Married,2,Graduate,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4375,81,0.0,0
720419358,35,F,Single,2,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4548,71,0.714,2100
772545858,49,F,Married,4,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3808,89,0.0,0
771431133,47,F,Unknown,4,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3778,69,0.0,0
717800358,48,M,Single,3,High School,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4791,68,0.086,868
710626758,44,M,Unknown,4,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3706,65,0.0,0
718982058,37,M,Divorced,3,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4011,72,0.235,1405
791822733,47,F,Single,3,High School,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4904,81,0.133,748
718762308,35,F,Single,1,Graduate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3668,60,0.321,2126
716841783,51,M,Married,0,Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5080,85,0.069,1292
794524833,36,F,Single,3,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4009,73,0.594,1345
721359183,33,F,Married,2,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4390,76,0.529,1537
766946058,51,F,Unknown,2,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4010,75,0.303,1665
708549033,50,F,Married,1,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5025,70,0.621,1276
708378108,39,F,Married,1,Post-Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4631,76,0.359,771
826168083,49,F,Divorced,4,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4750,72,0.744,1307
715312158,41,F,Single,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3895,59,0.779,2079
711688983,51,M,Divorced,2,Unknown,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3060,66,0.079,1692
714393708,54,F,Married,0,College,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4913,84,0.236,533
789477483,40,F,Single,5,Unknown,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3847,76,0.336,1488
712481733,55,F,Married,2,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4078,77,0.514,739
709285683,48,M,Divorced,4,Unknown,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4509,74,0.0,0
789823383,44,F,Single,3,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4532,82,0.587,1635
709980783,51,F,Divorced,3,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4066,63,0.437,1729
772054458,43,M,Unknown,3,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4025,65,0.785,1944
717045033,45,F,Married,3,Unknown,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4677,87,0.089,757
710503308,48,F,Single,2,Graduate,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4049,71,0.245,2337
757167633,50,M,Single,2,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3836,81,0.146,642
779739783,43,M,Married,2,Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3561,73,0.07,1389
758653833,34,F,Married,1,Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4392,83,0.0,0
771288258,48,F,Unknown,3,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4660,68,0.744,1894
708433683,54,M,Married,2,Graduate,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4410,86,0.696,2201
713175483,44,F,Married,2,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3745,74,0.145,871
789238683,53,M,Divorced,2,Uneducated,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4586,89,0.0,0
710502258,39,M,Single,3,Graduate,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4598,85,0.872,2204
719464758,52,F,Single,1,College,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4219,83,0.42,604
708442158,51,F,Married,1,College,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3801,61,0.245,1516
717093858,49,F,Married,2,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3664,63,0.692,1490
711654558,46,M,Unknown,3,Graduate,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4025,69,0.749,1632
718924983,59,M,Single,0,Uneducated,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4833,80,0.265,1302
717463608,38,F,Married,1,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4116,79,0.6,1407
715779333,45,F,Single,3,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3895,71,0.0,0
789563658,64,M,Single,0,College,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,4618,60,0.0,0
709239483,49,F,Married,1,Graduate,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4622,88,0.561,1527
766456683,51,F,Married,1,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3986,80,0.367,2258
779703258,41,F,Single,4,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4962,70,0.673,1393
709719333,41,M,Single,2,High School,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4841,80,0.044,1258
717016833,39,M,Married,4,Uneducated,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4282,69,0.0,0
711017433,41,M,Divorced,3,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4416,68,0.0,0
806995683,61,M,Single,0,Doctorate,$60K - $80K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,2870,50,0.526,2517
720575058,47,M,Single,3,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4259,83,0.654,1693
770828358,38,M,Unknown,1,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4839,61,0.0,0
721361433,51,F,Married,3,Graduate,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4469,87,0.396,1785
770268933,44,M,Married,5,Unknown,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,4115,66,0.028,928
789209283,48,F,Single,3,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4518,84,0.185,806
716204883,53,M,Unknown,4,College,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3935,66,0.246,1728
715506258,50,M,Married,2,High School,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4477,83,0.122,2001
772655733,41,M,Single,1,Uneducated,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4489,75,0.785,1887
780383358,48,M,Married,3,Graduate,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4683,72,0.132,748
718522308,41,F,Unknown,3,Post-Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4045,72,0.067,960
716308683,47,F,Married,3,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4267,66,0.305,1993
719056833,55,F,Married,1,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3968,66,0.403,920
712303908,47,F,Married,4,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3407,66,0.731,1924
715572783,51,M,Married,3,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4573,93,0.0,0
713641233,44,F,Single,3,High School,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3553,65,0.184,1888
712854633,49,F,Single,2,Unknown,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,2845,57,0.0,0
779340183,53,F,Single,1,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4295,72,0.369,916
771952683,47,F,Married,3,High School,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3847,63,0.0,0
716639058,51,M,Single,2,Graduate,$120K +,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3278,53,0.0,0
779027733,53,F,Single,4,Unknown,Less than $40K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3718,51,0.166,1115
713368833,49,M,Single,2,College,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3906,64,0.36,2233
713926308,35,F,Single,3,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4487,61,0.556,1458
708720558,44,M,Married,3,College,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3773,64,0.0,0
711255858,42,F,Married,4,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4141,83,0.19,1668
798717783,51,F,Single,2,Unknown,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4752,84,0.0,0
718642458,40,M,Unknown,4,High School,$80K - $120K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,2992,72,0.621,1321
709788783,47,M,Divorced,4,Unknown,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5088,71,0.158,773
752199183,51,F,Married,1,Uneducated,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4923,89,0.0,0
789707433,41,F,Single,4,High School,Unknown,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4370,68,0.522,1313
779468808,43,M,Married,1,High School,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4961,78,0.0,0
790000608,64,F,Single,1,Graduate,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3838,67,0.144,968
770917608,42,F,Married,1,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4656,62,0.693,1911
719048133,52,F,Married,2,Uneducated,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3470,65,0.0,0
771488583,46,F,Single,1,Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4186,72,0.0,0
717202908,39,M,Married,5,College,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,4270,59,0.053,1804
720696558,44,M,Single,2,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4485,85,0.038,1311
788989083,57,F,Single,3,College,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4535,82,0.662,1864
720398958,53,F,Single,1,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4340,70,0.591,1257
716530533,43,F,Single,2,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4094,77,0.637,1640
714499908,45,F,Married,3,Unknown,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3243,63,0.646,1303
708879483,48,F,Divorced,1,College,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,5006,89,0.411,1646
716044383,41,F,Unknown,3,High School,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4191,65,0.0,0
711657783,50,F,Single,2,College,Less than $40K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4617,67,0.0,0
715423233,46,M,Married,5,Unknown,$60K - $80K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3539,57,0.445,796
719264058,51,F,Married,0,Graduate,Unknown,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,4305,51,0.393,2306
711120333,43,M,Married,5,Unknown,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4278,80,0.181,1341
798030933,47,M,Single,4,College,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4745,75,0.0,0
778949133,44,M,Married,1,Uneducated,$80K - $120K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,3476,66,0.127,1694
716842908,41,F,Single,5,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4986,80,0.596,1051
787513533,47,F,Married,1,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3344,54,0.669,1503
717949983,47,M,Married,1,Uneducated,$40K - $60K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,3554,82,0.262,2137
717549408,44,M,Married,4,Graduate,$80K - $120K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3024,51,0.0,0
807600633,44,F,Divorced,2,Doctorate,Unknown,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,5408,83,0.068,671
770293758,44,M,Single,3,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4830,82,0.496,1047
765584208,43,F,Divorced,3,Unknown,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4444,84,0.716,2079
811989858,49,M,Unknown,4,Uneducated,$60K - $80K,0,Barnacle,"Low spend, low utilization - re-activation target",Silver,Silver,False,3501,65,0.0,0
721276383,47,F,Divorced,2,Post-Graduate,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,3843,66,0.216,1216
708585933,44,F,Single,4,High School,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4258,77,0.863,1429
709236633,40,F,Divorced,3,Uneducated,$40K - $60K,2,Shark,"Low spend, high utilization - credit reliant",Blue,Blue,False,4033,58,0.344,2270
827948133,47,F,Single,3,Graduate,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Blue,Silver,True,4535,68,0.281,1423
718946358,44,M,Single,3,Uneducated,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4348,63,0.0,0
714400308,60,F,Single,0,Uneducated,Less than $40K,1,Whale,"High spend, high utilization - revenue driver",Silver,Gold,True,4545,83,0.149,1647
789670533,41,F,Married,2,High School,$40K - $60K,0,Barnacle,"Low spend, low utilization - re-activation target",Blue,Blue,False,4300,67,0.0,0
